Datetime,Open,High,Low,Close
2021-08-05 09:30:00-04:00,155.44,158.26,154.5,157.94
2021-08-05 09:35:00-04:00,157.93,158.42,157.38,157.61
2021-08-05 09:40:00-04:00,157.43,158.4,157.06,158.0
2021-08-05 09:45:00-04:00,158.09,158.41,157.51,157.95
2021-08-05 09:50:00-04:00,158.03,158.78,157.98,157.98
2021-08-05 09:55:00-04:00,157.88,158.25,157.68,158.14
2021-08-05 10:00:00-04:00,158.14,158.41,157.58,157.86
2021-08-05 10:05:00-04:00,157.74,158.3,157.46,158.13
2021-08-05 10:10:00-04:00,157.98,158.12,157.16,157.23
2021-08-05 10:15:00-04:00,157.04,157.56,156.5,157.32
2021-08-05 10:20:00-04:00,157.37,158.35,157.28,158.35
2021-08-05 10:25:00-04:00,158.34,159.09,158.26,158.63
2021-08-05 10:30:00-04:00,158.63,159.28,158.63,159.25
2021-08-05 10:35:00-04:00,159.26,159.8,159.25,159.8
2021-08-05 10:40:00-04:00,159.79,160.09,159.48,159.49
2021-08-05 10:45:00-04:00,159.44,159.94,159.27,159.85
2021-08-05 10:50:00-04:00,159.87,159.97,159.35,159.94
2021-08-05 10:55:00-04:00,159.94,160.2,159.71,159.76
2021-08-05 11:00:00-04:00,159.64,160.05,159.52,159.88
2021-08-05 11:05:00-04:00,159.9,160.05,159.73,160.03
2021-08-05 11:10:00-04:00,160.04,160.3,159.83,160.05
2021-08-05 11:15:00-04:00,159.97,160.96,159.97,160.91
2021-08-05 11:20:00-04:00,160.92,161.04,160.39,160.76
2021-08-05 11:25:00-04:00,160.68,160.72,160.15,160.57
2021-08-05 11:30:00-04:00,160.52,160.76,160.43,160.53
2021-08-05 11:35:00-04:00,160.59,160.79,160.17,160.17
2021-08-05 11:40:00-04:00,160.01,160.25,159.52,159.93
2021-08-05 11:45:00-04:00,159.88,160.06,159.66,159.79
2021-08-05 11:50:00-04:00,159.91,160.5,159.84,160.34
2021-08-05 11:55:00-04:00,160.33,160.43,160.24,160.38
2021-08-05 12:00:00-04:00,160.4,160.66,160.24,160.6
2021-08-05 12:05:00-04:00,160.59,160.59,160.1,160.21
2021-08-05 12:10:00-04:00,160.21,160.27,159.91,160.09
2021-08-05 12:15:00-04:00,160.09,160.23,159.59,159.71
2021-08-05 12:20:00-04:00,159.68,160.0,159.53,160.0
2021-08-05 12:25:00-04:00,160.0,160.65,159.85,160.53
2021-08-05 12:30:00-04:00,160.49,160.49,160.2,160.34
2021-08-05 12:35:00-04:00,160.3,160.49,160.21,160.43
2021-08-05 12:40:00-04:00,160.38,160.6,160.34,160.4
2021-08-05 12:45:00-04:00,160.46,160.69,160.36,160.56
2021-08-05 12:50:00-04:00,160.59,161.48,160.54,161.2
2021-08-05 12:55:00-04:00,161.18,161.18,160.72,160.72
2021-08-05 13:00:00-04:00,160.68,161.22,160.47,161.09
2021-08-05 13:05:00-04:00,161.09,161.5,161.03,161.43
2021-08-05 13:10:00-04:00,161.46,161.46,161.08,161.29
2021-08-05 13:15:00-04:00,161.27,161.28,160.78,160.86
2021-08-05 13:20:00-04:00,160.93,161.31,160.91,161.14
2021-08-05 13:25:00-04:00,161.11,161.41,161.08,161.38
2021-08-05 13:30:00-04:00,161.37,161.37,161.05,161.25
2021-08-05 13:35:00-04:00,161.23,161.55,161.17,161.55
2021-08-05 13:40:00-04:00,161.64,161.76,161.57,161.76
2021-08-05 13:45:00-04:00,161.66,161.89,161.65,161.83
2021-08-05 13:50:00-04:00,161.91,162.12,161.54,161.8
2021-08-05 13:55:00-04:00,161.82,162.06,161.76,161.86
2021-08-05 14:00:00-04:00,161.85,161.85,161.6,161.76
2021-08-05 14:05:00-04:00,161.74,161.74,161.16,161.39
2021-08-05 14:10:00-04:00,161.36,161.52,161.27,161.52
2021-08-05 14:15:00-04:00,161.52,161.58,161.31,161.38
2021-08-05 14:20:00-04:00,161.36,161.71,161.08,161.71
2021-08-05 14:25:00-04:00,161.74,162.1,161.68,161.98
2021-08-05 14:30:00-04:00,162.01,162.03,161.32,161.5
2021-08-05 14:35:00-04:00,161.51,161.58,161.18,161.32
2021-08-05 14:40:00-04:00,161.35,161.64,161.35,161.57
2021-08-05 14:45:00-04:00,161.58,161.63,160.97,160.97
2021-08-05 14:50:00-04:00,161.01,161.17,160.85,160.98
2021-08-05 14:55:00-04:00,160.98,161.36,160.98,161.12
2021-08-05 15:00:00-04:00,161.12,161.49,161.11,161.37
2021-08-05 15:05:00-04:00,161.4,161.4,160.62,160.87
2021-08-05 15:10:00-04:00,160.9,160.9,160.25,160.43
2021-08-05 15:15:00-04:00,160.43,160.63,160.29,160.49
2021-08-05 15:20:00-04:00,160.5,161.25,160.48,161.16
2021-08-05 15:25:00-04:00,161.15,161.43,161.04,161.04
2021-08-05 15:30:00-04:00,161.05,161.5,160.93,161.01
2021-08-05 15:35:00-04:00,161.07,161.29,160.71,160.71
2021-08-05 15:40:00-04:00,160.68,161.12,160.62,161.07
2021-08-05 15:45:00-04:00,161.07,161.46,160.87,161.38
2021-08-05 15:50:00-04:00,161.44,161.8,161.21,161.8
2021-08-05 15:55:00-04:00,161.8,162.61,161.3,161.85
