Datetime,Open,High,Low,Close
2021-09-22 09:30:00-04:00,266.37,266.9,266.37,266.51
2021-09-22 09:31:00-04:00,266.57,266.57,266.0,266.0
2021-09-22 09:32:00-04:00,265.93,265.93,265.75,265.75
2021-09-22 09:33:00-04:00,266.15,266.15,265.88,265.99
2021-09-22 09:34:00-04:00,266.33,266.33,266.13,266.21
2021-09-22 09:35:00-04:00,266.0,266.0,265.67,265.67
2021-09-22 09:36:00-04:00,265.5,265.75,265.5,265.73
2021-09-22 09:37:00-04:00,266.22,266.22,266.09,266.12
2021-09-22 09:38:00-04:00,266.11,266.11,265.86,265.86
2021-09-22 09:39:00-04:00,265.86,265.86,265.72,265.8
2021-09-22 09:40:00-04:00,266.0,266.05,265.98,265.98
2021-09-22 09:41:00-04:00,266.01,266.16,265.99,266.07
2021-09-22 09:42:00-04:00,266.04,266.08,266.04,266.05
2021-09-22 09:43:00-04:00,266.0,266.07,265.72,265.72
2021-09-22 09:44:00-04:00,265.72,265.77,265.71,265.76
2021-09-22 09:45:00-04:00,265.54,265.81,265.54,265.7
2021-09-22 09:46:00-04:00,265.54,265.54,265.54,265.54
2021-09-22 09:47:00-04:00,265.75,265.78,265.67,265.67
2021-09-22 09:48:00-04:00,265.69,265.96,265.61,265.96
2021-09-22 09:49:00-04:00,266.08,266.37,266.07,266.16
2021-09-22 09:50:00-04:00,266.16,266.5,266.09,266.5
2021-09-22 09:51:00-04:00,266.86,266.86,266.86,266.86
2021-09-22 09:52:00-04:00,266.83,266.89,266.77,266.84
2021-09-22 09:53:00-04:00,266.83,267.08,266.83,267.08
2021-09-22 09:54:00-04:00,267.18,267.18,267.0,267.12
2021-09-22 09:55:00-04:00,267.26,267.31,267.16,267.31
2021-09-22 09:56:00-04:00,267.4,267.47,267.31,267.39
2021-09-22 09:57:00-04:00,267.51,267.51,267.38,267.42
2021-09-22 09:58:00-04:00,267.54,267.54,267.36,267.36
2021-09-22 09:59:00-04:00,267.37,267.56,267.32,267.56
2021-09-22 10:00:00-04:00,267.59,267.66,267.5,267.6
2021-09-22 10:01:00-04:00,267.6,268.02,267.56,268.02
2021-09-22 10:02:00-04:00,268.0,268.1,267.74,267.74
2021-09-22 10:03:00-04:00,267.65,267.65,267.49,267.49
2021-09-22 10:04:00-04:00,267.38,267.58,267.38,267.57
2021-09-22 10:05:00-04:00,267.59,267.86,267.54,267.85
2021-09-22 10:06:00-04:00,267.88,268.18,267.88,268.16
2021-09-22 10:07:00-04:00,268.17,268.24,268.09,268.14
2021-09-22 10:08:00-04:00,268.2,268.28,268.09,268.13
2021-09-22 10:09:00-04:00,268.15,268.31,268.15,268.27
2021-09-22 10:10:00-04:00,268.29,268.31,268.16,268.19
2021-09-22 10:11:00-04:00,268.15,268.15,267.94,267.94
2021-09-22 10:12:00-04:00,267.92,267.98,267.89,267.9
2021-09-22 10:13:00-04:00,267.83,267.83,267.64,267.74
2021-09-22 10:14:00-04:00,267.78,268.11,267.75,268.06
2021-09-22 10:15:00-04:00,268.08,268.25,268.07,268.11
2021-09-22 10:16:00-04:00,268.06,268.11,268.04,268.04
2021-09-22 10:17:00-04:00,267.99,268.11,267.99,268.11
2021-09-22 10:18:00-04:00,268.15,268.22,268.08,268.19
2021-09-22 10:19:00-04:00,268.11,268.32,268.05,268.32
2021-09-22 10:20:00-04:00,268.36,268.36,268.16,268.22
2021-09-22 10:21:00-04:00,268.16,268.16,268.03,268.07
2021-09-22 10:22:00-04:00,268.01,268.03,267.9,267.93
2021-09-22 10:23:00-04:00,267.94,267.94,267.82,267.85
2021-09-22 10:24:00-04:00,267.97,267.99,267.97,267.99
2021-09-22 10:25:00-04:00,267.98,267.98,267.88,267.98
2021-09-22 10:26:00-04:00,268.01,268.25,268.01,268.25
2021-09-22 10:27:00-04:00,268.15,268.15,268.0,268.0
2021-09-22 10:28:00-04:00,268.04,268.04,267.88,267.95
2021-09-22 10:29:00-04:00,267.85,267.89,267.76,267.76
2021-09-22 10:30:00-04:00,267.85,267.97,267.84,267.9
2021-09-22 10:31:00-04:00,267.92,268.01,267.87,267.99
2021-09-22 10:32:00-04:00,268.06,268.21,268.03,268.05
2021-09-22 10:33:00-04:00,267.98,268.1,267.79,268.1
2021-09-22 10:34:00-04:00,268.11,268.19,268.11,268.17
2021-09-22 10:35:00-04:00,268.13,268.37,268.13,268.33
2021-09-22 10:36:00-04:00,268.24,268.31,268.22,268.31
2021-09-22 10:37:00-04:00,268.3,268.31,268.13,268.13
2021-09-22 10:38:00-04:00,268.12,268.14,268.07,268.07
2021-09-22 10:39:00-04:00,268.21,268.32,268.21,268.32
2021-09-22 10:40:00-04:00,268.4,268.49,268.3,268.3
2021-09-22 10:41:00-04:00,268.36,268.4,268.36,268.36
2021-09-22 10:42:00-04:00,268.25,268.36,268.25,268.36
2021-09-22 10:43:00-04:00,268.35,268.36,268.23,268.23
2021-09-22 10:44:00-04:00,268.2,268.31,268.2,268.26
2021-09-22 10:45:00-04:00,268.26,268.26,268.12,268.14
2021-09-22 10:46:00-04:00,268.13,268.19,268.07,268.19
2021-09-22 10:47:00-04:00,268.19,268.41,268.16,268.39
2021-09-22 10:48:00-04:00,268.37,268.37,268.34,268.34
2021-09-22 10:49:00-04:00,268.4,268.52,268.4,268.51
2021-09-22 10:50:00-04:00,268.49,268.63,268.49,268.56
2021-09-22 10:51:00-04:00,268.5,268.5,268.47,268.47
2021-09-22 10:53:00-04:00,268.06,268.14,268.06,268.12
2021-09-22 10:54:00-04:00,268.13,268.13,268.03,268.09
2021-09-22 10:55:00-04:00,268.15,268.16,268.1,268.13
2021-09-22 10:56:00-04:00,268.15,268.22,268.13,268.21
2021-09-22 10:57:00-04:00,268.2,268.2,268.09,268.14
2021-09-22 10:58:00-04:00,268.15,268.25,268.15,268.22
2021-09-22 10:59:00-04:00,268.28,268.35,268.28,268.3
2021-09-22 11:00:00-04:00,268.32,268.46,268.32,268.35
2021-09-22 11:01:00-04:00,268.48,268.48,268.48,268.48
2021-09-22 11:02:00-04:00,268.45,268.51,268.33,268.39
2021-09-22 11:03:00-04:00,268.26,268.36,268.26,268.36
2021-09-22 11:04:00-04:00,268.35,268.45,268.33,268.45
2021-09-22 11:05:00-04:00,268.49,268.59,268.46,268.58
2021-09-22 11:06:00-04:00,268.65,268.67,268.61,268.62
2021-09-22 11:07:00-04:00,268.65,268.67,268.65,268.67
2021-09-22 11:08:00-04:00,268.65,268.68,268.58,268.58
2021-09-22 11:09:00-04:00,268.6,268.6,268.44,268.46
2021-09-22 11:10:00-04:00,268.42,268.42,268.3,268.35
2021-09-22 11:11:00-04:00,268.35,268.35,268.27,268.28
2021-09-22 11:12:00-04:00,268.27,268.34,268.27,268.29
2021-09-22 11:13:00-04:00,268.31,268.33,268.26,268.27
2021-09-22 11:14:00-04:00,268.23,268.29,268.15,268.28
2021-09-22 11:15:00-04:00,268.33,268.47,268.3,268.38
