Datetime,Open,High,Low,Close
2021-09-27 09:30:00-04:00,370.5,370.5400085449219,370.4100036621094,370.45001220703125
2021-09-27 09:31:00-04:00,370.5799865722656,370.8500061035156,370.4100036621094,370.7699890136719
2021-09-27 09:32:00-04:00,370.7699890136719,370.8900146484375,369.8900146484375,369.9142150878906
2021-09-27 09:33:00-04:00,369.94000244140625,370.1199951171875,369.5899963378906,369.6700134277344
2021-09-27 09:34:00-04:00,369.6300048828125,369.6499938964844,369.2900085449219,369.4200134277344
2021-09-27 09:35:00-04:00,369.3900146484375,369.3900146484375,368.9599914550781,369.1099853515625
2021-09-27 09:36:00-04:00,369.1099853515625,369.510009765625,368.92999267578125,369.06500244140625
2021-09-27 09:37:00-04:00,369.04998779296875,369.1099853515625,368.54998779296875,368.55999755859375
2021-09-27 09:38:00-04:00,368.55999755859375,368.7300109863281,368.3999938964844,368.45001220703125
2021-09-27 09:39:00-04:00,368.4599914550781,368.67999267578125,368.2300109863281,368.57000732421875
2021-09-27 09:40:00-04:00,368.5799865722656,368.6000061035156,368.1400146484375,368.30999755859375
2021-09-27 09:41:00-04:00,368.3299865722656,368.5400085449219,367.95001220703125,368.04998779296875
2021-09-27 09:42:00-04:00,368.0400085449219,368.3399963378906,367.7300109863281,368.1449890136719
2021-09-27 09:43:00-04:00,368.125,368.489990234375,368.1199951171875,368.29998779296875
2021-09-27 09:44:00-04:00,368.29998779296875,368.489990234375,368.2900085449219,368.32000732421875
2021-09-27 09:45:00-04:00,368.32000732421875,368.6075134277344,367.94000244140625,368.31500244140625
2021-09-27 09:46:00-04:00,368.32000732421875,368.8999938964844,368.2799987792969,368.7049865722656
2021-09-27 09:47:00-04:00,368.69000244140625,368.82000732421875,368.4949951171875,368.57000732421875
2021-09-27 09:48:00-04:00,368.57000732421875,369.1199951171875,368.5400085449219,369.0150146484375
2021-09-27 09:49:00-04:00,369.0010070800781,369.1199951171875,368.7300109863281,368.7300109863281
2021-09-27 09:50:00-04:00,368.70001220703125,368.7300109863281,368.29998779296875,368.29998779296875
2021-09-27 09:51:00-04:00,368.29998779296875,368.7099914550781,368.2900085449219,368.44000244140625
2021-09-27 09:52:00-04:00,368.42999267578125,368.6000061035156,368.19000244140625,368.489990234375
2021-09-27 09:53:00-04:00,368.489990234375,368.6099853515625,368.20001220703125,368.29998779296875
2021-09-27 09:54:00-04:00,368.30999755859375,368.44000244140625,368.1400146484375,368.2749938964844
2021-09-27 09:55:00-04:00,368.2799987792969,368.3599853515625,367.80999755859375,368.0400085449219
2021-09-27 09:56:00-04:00,368.0,368.32000732421875,368.0,368.30999755859375
2021-09-27 09:57:00-04:00,368.3299865722656,368.9599914550781,368.3299865722656,368.9100036621094
2021-09-27 09:58:00-04:00,368.8900146484375,368.94000244140625,368.5,368.80999755859375
2021-09-27 09:59:00-04:00,368.79998779296875,368.8299865722656,368.614990234375,368.6600036621094
2021-09-27 10:00:00-04:00,368.67999267578125,368.69000244140625,368.2200012207031,368.375
2021-09-27 10:01:00-04:00,368.3699951171875,368.3999938964844,368.1400146484375,368.3900146484375
2021-09-27 10:02:00-04:00,368.3800048828125,368.6000061035156,368.260009765625,368.5199890136719
2021-09-27 10:03:00-04:00,368.5400085449219,368.5899963378906,368.3800048828125,368.4700012207031
2021-09-27 10:04:00-04:00,368.45001220703125,368.6700134277344,368.4200134277344,368.42999267578125
2021-09-27 10:05:00-04:00,368.44000244140625,368.5299987792969,368.2699890136719,368.3999938964844
2021-09-27 10:06:00-04:00,368.3699951171875,368.989990234375,368.3500061035156,368.9750061035156
2021-09-27 10:07:00-04:00,369.0,369.45001220703125,368.9800109863281,369.2749938964844
2021-09-27 10:08:00-04:00,369.260009765625,369.3949890136719,369.1499938964844,369.3299865722656
2021-09-27 10:09:00-04:00,369.32000732421875,369.42010498046875,369.15008544921875,369.17999267578125
2021-09-27 10:10:00-04:00,369.19000244140625,369.2699890136719,369.1099853515625,369.1099853515625
2021-09-27 10:11:00-04:00,369.1400146484375,369.260009765625,368.9599914550781,369.260009765625
2021-09-27 10:12:00-04:00,369.25,369.3900146484375,369.07000732421875,369.1099853515625
2021-09-27 10:13:00-04:00,369.1199951171875,369.32000732421875,369.0899963378906,369.26190185546875
2021-09-27 10:14:00-04:00,369.25,369.3299865722656,369.0990905761719,369.1700134277344
2021-09-27 10:15:00-04:00,369.1400146484375,369.44000244140625,369.1199951171875,369.1300048828125
2021-09-27 10:16:00-04:00,369.10089111328125,369.510009765625,369.0899963378906,369.5050048828125
2021-09-27 10:17:00-04:00,369.5199890136719,369.6000061035156,369.32501220703125,369.3900146484375
2021-09-27 10:18:00-04:00,369.3800048828125,369.4800109863281,369.29998779296875,369.44000244140625
2021-09-27 10:19:00-04:00,369.4501037597656,369.6400146484375,369.3699951171875,369.6094055175781
2021-09-27 10:20:00-04:00,369.6300048828125,369.8299865722656,369.6000061035156,369.75
2021-09-27 10:21:00-04:00,369.7749938964844,369.8299865722656,369.70001220703125,369.7401123046875
2021-09-27 10:22:00-04:00,369.75,369.84991455078125,369.6000061035156,369.7900085449219
2021-09-27 10:23:00-04:00,369.7799987792969,370.0400085449219,369.7699890136719,369.9599914550781
2021-09-27 10:24:00-04:00,369.9750061035156,370.0899963378906,369.8399963378906,369.8500061035156
2021-09-27 10:25:00-04:00,369.8699951171875,369.92999267578125,369.760009765625,369.80499267578125
2021-09-27 10:26:00-04:00,369.7799987792969,370.0299987792969,369.7699890136719,370.010009765625
2021-09-27 10:27:00-04:00,370.0199890136719,370.1400146484375,369.8299865722656,369.8500061035156
2021-09-27 10:28:00-04:00,369.8599853515625,370.0400085449219,369.82000732421875,370.0400085449219
2021-09-27 10:29:00-04:00,370.0299987792969,370.32000732421875,370.0199890136719,370.32000732421875
2021-09-27 10:30:00-04:00,370.3100891113281,370.4700012207031,370.18218994140625,370.45001220703125
2021-09-27 10:31:00-04:00,370.42999267578125,370.45001220703125,370.32000732421875,370.3598937988281
2021-09-27 10:32:00-04:00,370.3500061035156,370.4674987792969,370.260009765625,370.29998779296875
2021-09-27 10:33:00-04:00,370.29998779296875,370.4490051269531,370.29998779296875,370.3900146484375
2021-09-27 10:34:00-04:00,370.3900146484375,370.3999938964844,370.2300109863281,370.2850036621094
2021-09-27 10:35:00-04:00,370.2900085449219,370.3999938964844,370.17999267578125,370.18499755859375
2021-09-27 10:36:00-04:00,370.17999267578125,370.17999267578125,370.05999755859375,370.1300048828125
2021-09-27 10:37:00-04:00,370.1400146484375,370.3900146484375,370.1007995605469,370.3388977050781
2021-09-27 10:38:00-04:00,370.3399963378906,370.4923095703125,370.2799987792969,370.4200134277344
2021-09-27 10:39:00-04:00,370.4200134277344,370.42999267578125,370.2882080078125,370.3599853515625
2021-09-27 10:40:00-04:00,370.3599853515625,370.4599914550781,370.260009765625,370.4060974121094
2021-09-27 10:41:00-04:00,370.4100036621094,370.44000244140625,370.2799987792969,370.3500061035156
2021-09-27 10:42:00-04:00,370.30999755859375,370.3200988769531,370.2300109863281,370.30999755859375
2021-09-27 10:43:00-04:00,370.30999755859375,370.42999267578125,370.260009765625,370.3900146484375
2021-09-27 10:44:00-04:00,370.3900146484375,370.5799865722656,370.32000732421875,370.43499755859375
2021-09-27 10:45:00-04:00,370.44000244140625,370.70001220703125,370.44000244140625,370.65008544921875
2021-09-27 10:46:00-04:00,370.6600036621094,370.6700134277344,370.4100036621094,370.44000244140625
2021-09-27 10:47:00-04:00,370.4200134277344,370.4797058105469,370.3450012207031,370.4200134277344
2021-09-27 10:48:00-04:00,370.45001220703125,370.6400146484375,370.3999938964844,370.510009765625
2021-09-27 10:49:00-04:00,370.5299987792969,370.6499938964844,370.4800109863281,370.6199951171875
2021-09-27 10:50:00-04:00,370.6300048828125,370.6499938964844,370.3699951171875,370.3999938964844
2021-09-27 10:51:00-04:00,370.3500061035156,370.54998779296875,370.2650146484375,370.5450134277344
2021-09-27 10:52:00-04:00,370.54998779296875,370.662109375,370.44000244140625,370.4599914550781
2021-09-27 10:53:00-04:00,370.4700012207031,370.55999755859375,370.3399963378906,370.364990234375
2021-09-27 10:54:00-04:00,370.373291015625,370.4700012207031,370.2597961425781,370.3175048828125
2021-09-27 10:55:00-04:00,370.30999755859375,370.4018859863281,370.17999267578125,370.2001037597656
2021-09-27 10:56:00-04:00,370.2200012207031,370.4049987792969,370.19000244140625,370.21551513671875
2021-09-27 10:57:00-04:00,370.2200012207031,370.2699890136719,370.1000061035156,370.2699890136719
2021-09-27 10:58:00-04:00,370.2699890136719,370.3599853515625,370.07000732421875,370.0799865722656
2021-09-27 10:59:00-04:00,370.08990478515625,370.1600036621094,369.989990234375,369.989990234375
2021-09-27 11:00:00-04:00,369.9800109863281,370.1400146484375,369.94000244140625,370.010009765625
2021-09-27 11:01:00-04:00,370.0,370.25909423828125,369.9599914550781,370.1199951171875
2021-09-27 11:02:00-04:00,370.05999755859375,370.4200134277344,370.05999755859375,370.4100036621094
2021-09-27 11:03:00-04:00,370.4100036621094,370.55999755859375,370.3821105957031,370.489990234375
2021-09-27 11:04:00-04:00,370.489990234375,371.07000732421875,370.46990966796875,371.04998779296875
2021-09-27 11:05:00-04:00,371.04998779296875,371.07000732421875,370.8599853515625,370.8999938964844
2021-09-27 11:06:00-04:00,370.8999938964844,370.9599914550781,370.80999755859375,370.8999938964844
2021-09-27 11:07:00-04:00,370.8999938964844,370.8999938964844,370.760009765625,370.82000732421875
2021-09-27 11:08:00-04:00,370.82000732421875,370.82000732421875,370.3900146484375,370.5105895996094
2021-09-27 11:09:00-04:00,370.4599914550781,370.5799865722656,370.1099853515625,370.1199951171875
2021-09-27 11:10:00-04:00,370.1000061035156,370.1700134277344,369.9599914550781,370.0799865722656
2021-09-27 11:11:00-04:00,370.07000732421875,370.3699951171875,370.05999755859375,370.3399963378906
2021-09-27 11:12:00-04:00,370.3299865722656,370.3500061035156,370.0199890136719,370.1300048828125
2021-09-27 11:13:00-04:00,370.07000732421875,370.3450012207031,370.0599060058594,370.3304138183594
2021-09-27 11:14:00-04:00,370.3299865722656,370.4700012207031,370.260009765625,370.28009033203125
2021-09-27 11:15:00-04:00,370.2701110839844,370.4800109863281,370.25,370.4200134277344
2021-09-27 11:16:00-04:00,370.42999267578125,370.6549987792969,370.42999267578125,370.5199890136719
2021-09-27 11:17:00-04:00,370.5,370.6300048828125,370.44000244140625,370.4599914550781
2021-09-27 11:18:00-04:00,370.4599914550781,370.4599914550781,370.2799987792969,370.29998779296875
2021-09-27 11:19:00-04:00,370.30999755859375,370.375,370.25,370.3450012207031
2021-09-27 11:20:00-04:00,370.3299865722656,370.3999938964844,370.1400146484375,370.3699035644531
2021-09-27 11:21:00-04:00,370.3599853515625,370.42999267578125,370.2200012207031,370.260009765625
2021-09-27 11:22:00-04:00,370.25,370.29998779296875,370.1600036621094,370.20001220703125
2021-09-27 11:23:00-04:00,370.19000244140625,370.3399963378906,370.17999267578125,370.2900085449219
2021-09-27 11:24:00-04:00,370.2799987792969,370.2799987792969,370.1499938964844,370.2099914550781
2021-09-27 11:25:00-04:00,370.17999267578125,370.20001220703125,370.0299987792969,370.0299987792969
2021-09-27 11:26:00-04:00,370.0299987792969,370.1000061035156,369.82000732421875,369.82000732421875
2021-09-27 11:27:00-04:00,369.8299865722656,369.8399963378906,369.6300048828125,369.70001220703125
2021-09-27 11:28:00-04:00,369.7099914550781,369.8699951171875,369.7099914550781,369.79998779296875
2021-09-27 11:29:00-04:00,369.7900085449219,369.7900085449219,369.6401062011719,369.739990234375
2021-09-27 11:30:00-04:00,369.75,369.8999938964844,369.7300109863281,369.7300109863281
2021-09-27 11:31:00-04:00,369.739990234375,369.95001220703125,369.6802062988281,369.80010986328125
2021-09-27 11:32:00-04:00,369.8153991699219,369.9200134277344,369.5950012207031,369.9198913574219
2021-09-27 11:33:00-04:00,369.8999938964844,369.95989990234375,369.80999755859375,369.80999755859375
2021-09-27 11:34:00-04:00,369.80999755859375,369.8800048828125,369.7301025390625,369.79998779296875
2021-09-27 11:35:00-04:00,369.80999755859375,370.0199890136719,369.7900085449219,369.7900085449219
2021-09-27 11:36:00-04:00,369.7799987792969,369.7799987792969,369.6400146484375,369.67999267578125
2021-09-27 11:37:00-04:00,369.67999267578125,369.79998779296875,369.4800109863281,369.57000732421875
2021-09-27 11:38:00-04:00,369.5950012207031,369.6000061035156,369.45001220703125,369.4814147949219
2021-09-27 11:39:00-04:00,369.4599914550781,369.6600036621094,369.3800048828125,369.55999755859375
2021-09-27 11:40:00-04:00,369.57000732421875,369.5799865722656,369.4800109863281,369.5199890136719
2021-09-27 11:41:00-04:00,369.5400085449219,369.55999755859375,369.3299865722656,369.3500061035156
2021-09-27 11:42:00-04:00,369.32000732421875,369.44000244140625,369.2200012207031,369.30999755859375
2021-09-27 11:43:00-04:00,369.2950134277344,369.30010986328125,369.04998779296875,369.25
2021-09-27 11:44:00-04:00,369.239013671875,369.3399963378906,369.1910095214844,369.2882995605469
2021-09-27 11:45:00-04:00,369.260009765625,369.260009765625,368.9599914550781,368.9700012207031
2021-09-27 11:46:00-04:00,368.9599914550781,368.9599914550781,368.79998779296875,368.8399963378906
2021-09-27 11:47:00-04:00,368.8399963378906,369.0400085449219,368.7799987792969,369.0299987792969
