Datetime,Open,High,Low,Close
2021-09-21 09:30:00-04:00,266.1,266.6,265.41,265.41
2021-09-21 09:31:00-04:00,265.5,265.52,265.05,265.27
2021-09-21 09:32:00-04:00,265.22,265.51,265.07,265.21
2021-09-21 09:33:00-04:00,265.04,265.04,264.87,264.89
2021-09-21 09:34:00-04:00,264.79,265.55,264.7,265.55
2021-09-21 09:35:00-04:00,265.47,265.66,265.29,265.39
2021-09-21 09:36:00-04:00,265.25,265.25,265.14,265.14
2021-09-21 09:37:00-04:00,265.11,265.61,265.11,265.6
2021-09-21 09:38:00-04:00,265.68,265.84,265.54,265.77
2021-09-21 09:39:00-04:00,265.61,265.64,265.46,265.51
2021-09-21 09:40:00-04:00,265.25,265.49,265.11,265.11
2021-09-21 09:41:00-04:00,264.72,264.72,264.72,264.72
2021-09-21 09:42:00-04:00,264.68,264.95,264.57,264.89
2021-09-21 09:43:00-04:00,264.56,264.75,264.56,264.56
2021-09-21 09:44:00-04:00,264.61,264.78,264.61,264.78
2021-09-21 09:45:00-04:00,265.25,265.28,265.25,265.28
2021-09-21 09:46:00-04:00,265.18,265.24,264.93,265.1
2021-09-21 09:47:00-04:00,265.36,265.36,265.35,265.35
2021-09-21 09:48:00-04:00,265.54,265.66,265.52,265.58
2021-09-21 09:49:00-04:00,265.65,265.88,265.65,265.83
2021-09-21 09:50:00-04:00,265.68,265.68,265.68,265.68
2021-09-21 09:51:00-04:00,265.93,265.93,265.72,265.72
2021-09-21 09:52:00-04:00,265.75,265.75,265.55,265.58
2021-09-21 09:53:00-04:00,265.43,265.51,265.43,265.51
2021-09-21 09:54:00-04:00,265.25,265.38,265.25,265.38
2021-09-21 09:55:00-04:00,265.18,265.18,265.14,265.14
2021-09-21 09:56:00-04:00,264.9,264.91,264.77,264.77
2021-09-21 09:57:00-04:00,264.5,264.51,264.36,264.42
2021-09-21 09:58:00-04:00,264.32,264.49,264.03,264.2
2021-09-21 09:59:00-04:00,264.17,264.27,264.06,264.26
2021-09-21 10:00:00-04:00,264.41,264.41,264.04,264.09
2021-09-21 10:01:00-04:00,264.11,264.15,263.79,263.79
2021-09-21 10:02:00-04:00,263.87,264.06,263.83,263.97
2021-09-21 10:03:00-04:00,264.01,264.13,263.88,263.88
2021-09-21 10:04:00-04:00,263.9,264.3,263.9,264.3
2021-09-21 10:05:00-04:00,264.34,264.53,264.19,264.28
2021-09-21 10:06:00-04:00,264.22,264.22,263.56,263.56
2021-09-21 10:07:00-04:00,263.68,263.78,263.6,263.78
2021-09-21 10:08:00-04:00,263.83,263.87,263.6,263.69
2021-09-21 10:09:00-04:00,263.63,263.65,263.3,263.3
2021-09-21 10:10:00-04:00,263.35,263.48,263.26,263.35
2021-09-21 10:11:00-04:00,263.41,263.41,262.98,262.99
2021-09-21 10:12:00-04:00,263.0,263.15,262.86,263.03
2021-09-21 10:13:00-04:00,263.06,263.38,263.0,263.32
2021-09-21 10:14:00-04:00,263.34,263.94,263.32,263.88
2021-09-21 10:15:00-04:00,263.88,264.21,263.88,264.11
2021-09-21 10:16:00-04:00,264.03,264.03,263.85,263.91
2021-09-21 10:17:00-04:00,263.83,263.83,263.61,263.66
2021-09-21 10:18:00-04:00,263.72,263.75,263.56,263.71
2021-09-21 10:19:00-04:00,263.68,264.03,263.68,264.03
2021-09-21 10:20:00-04:00,264.12,264.2,263.78,263.95
2021-09-21 10:21:00-04:00,263.94,264.12,263.91,263.94
2021-09-21 10:22:00-04:00,264.0,264.04,263.91,264.0
2021-09-21 10:23:00-04:00,263.94,263.94,263.69,263.81
2021-09-21 10:24:00-04:00,263.77,263.92,263.77,263.85
2021-09-21 10:25:00-04:00,263.98,264.01,263.79,263.79
2021-09-21 10:26:00-04:00,263.87,263.93,263.67,263.84
2021-09-21 10:27:00-04:00,263.82,263.82,263.51,263.51
2021-09-21 10:28:00-04:00,263.68,263.83,263.56,263.8
2021-09-21 10:29:00-04:00,263.75,264.27,263.75,264.27
2021-09-21 10:30:00-04:00,264.26,264.54,264.07,264.37
2021-09-21 10:31:00-04:00,264.42,264.49,264.29,264.36
2021-09-21 10:32:00-04:00,264.38,264.4,264.18,264.22
2021-09-21 10:33:00-04:00,264.2,264.24,264.03,264.05
2021-09-21 10:34:00-04:00,264.03,264.11,263.98,264.01
2021-09-21 10:35:00-04:00,264.03,264.18,264.03,264.17
2021-09-21 10:36:00-04:00,264.1,264.33,264.1,264.28
2021-09-21 10:37:00-04:00,264.34,264.48,264.25,264.25
2021-09-21 10:38:00-04:00,264.18,264.2,263.93,264.01
2021-09-21 10:39:00-04:00,264.02,264.35,263.96,264.35
2021-09-21 10:40:00-04:00,264.34,264.43,264.22,264.3
2021-09-21 10:41:00-04:00,264.12,264.29,264.11,264.12
2021-09-21 10:42:00-04:00,264.25,264.29,264.23,264.29
2021-09-21 10:43:00-04:00,264.3,264.35,264.27,264.27
2021-09-21 10:44:00-04:00,264.26,264.31,264.21,264.25
2021-09-21 10:45:00-04:00,264.13,264.21,263.8,263.8
2021-09-21 10:46:00-04:00,263.72,263.86,263.67,263.77
2021-09-21 10:47:00-04:00,263.95,264.01,263.58,263.58
2021-09-21 10:48:00-04:00,263.62,263.62,263.19,263.19
2021-09-21 10:49:00-04:00,263.14,263.17,263.0,263.06
2021-09-21 10:50:00-04:00,263.06,263.14,262.98,263.01
2021-09-21 10:51:00-04:00,263.02,263.12,262.95,263.0
2021-09-21 10:52:00-04:00,262.98,263.04,262.91,263.03
2021-09-21 10:53:00-04:00,263.03,263.03,262.89,262.96
2021-09-21 10:54:00-04:00,262.95,263.16,262.86,263.13
2021-09-21 10:55:00-04:00,263.13,263.33,263.13,263.33
2021-09-21 10:57:00-04:00,263.31,263.33,263.3,263.31
2021-09-21 10:58:00-04:00,263.28,263.61,263.28,263.59
2021-09-21 10:59:00-04:00,263.57,263.57,263.42,263.49
2021-09-21 11:00:00-04:00,263.5,263.62,263.3,263.3
2021-09-21 11:01:00-04:00,263.32,263.32,263.22,263.26
2021-09-21 11:02:00-04:00,263.26,263.41,263.22,263.38
2021-09-21 11:03:00-04:00,263.36,263.49,263.25,263.38
2021-09-21 11:04:00-04:00,263.37,263.81,263.37,263.76
2021-09-21 11:05:00-04:00,263.77,264.19,263.77,264.19
2021-09-21 11:06:00-04:00,264.18,264.52,264.12,264.49
2021-09-21 11:07:00-04:00,264.55,264.58,264.47,264.48
2021-09-21 11:08:00-04:00,264.51,264.68,264.51,264.68
2021-09-21 11:09:00-04:00,264.67,264.78,264.67,264.71
2021-09-21 11:10:00-04:00,264.7,264.76,264.56,264.56
2021-09-21 11:11:00-04:00,264.48,264.69,264.48,264.69
2021-09-21 11:12:00-04:00,264.65,264.8,264.56,264.8
2021-09-21 11:13:00-04:00,264.81,265.08,264.8,264.94
2021-09-21 11:14:00-04:00,264.92,265.08,264.92,265.08
2021-09-21 11:15:00-04:00,265.01,265.05,264.99,265.01
2021-09-21 11:16:00-04:00,265.04,265.09,265.04,265.08
2021-09-21 11:17:00-04:00,265.08,265.08,265.0,265.02
2021-09-21 11:18:00-04:00,265.01,265.01,264.87,264.89
2021-09-21 11:19:00-04:00,264.92,265.0,264.84,264.96
2021-09-21 11:20:00-04:00,264.96,264.98,264.74,264.82
2021-09-21 11:21:00-04:00,264.83,264.98,264.78,264.78
2021-09-21 11:22:00-04:00,264.82,265.07,264.77,265.06
2021-09-21 11:23:00-04:00,265.1,265.1,264.98,265.02
2021-09-21 11:24:00-04:00,264.98,265.03,264.94,264.95
2021-09-21 11:25:00-04:00,264.99,265.07,264.93,265.07
2021-09-21 11:26:00-04:00,265.11,265.11,264.89,265.09
2021-09-21 11:27:00-04:00,265.06,265.12,264.96,265.01
2021-09-21 11:28:00-04:00,265.11,265.12,264.88,264.9
2021-09-21 11:29:00-04:00,264.95,265.03,264.75,265.03
2021-09-21 11:30:00-04:00,265.13,265.34,265.11,265.27
2021-09-21 11:31:00-04:00,265.31,265.36,265.02,265.08
2021-09-21 11:32:00-04:00,265.14,265.66,265.14,265.62
2021-09-21 11:33:00-04:00,265.66,266.0,265.61,265.99
2021-09-21 11:34:00-04:00,265.97,265.99,265.82,265.92
2021-09-21 11:35:00-04:00,265.9,266.02,265.88,265.97
2021-09-21 11:36:00-04:00,265.94,266.0,265.9,265.94
2021-09-21 11:37:00-04:00,265.95,265.95,265.87,265.9
2021-09-21 11:38:00-04:00,265.89,266.01,265.89,266.01
2021-09-21 11:39:00-04:00,266.07,266.08,265.92,265.93
2021-09-21 11:40:00-04:00,265.94,265.98,265.8,265.86
2021-09-21 11:41:00-04:00,265.93,265.93,265.83,265.88
2021-09-21 11:42:00-04:00,265.89,265.99,265.89,265.99
2021-09-21 11:43:00-04:00,265.93,265.97,265.86,265.97
2021-09-21 11:44:00-04:00,265.93,266.0,265.93,265.97
2021-09-21 11:45:00-04:00,266.0,266.2,266.0,266.13
2021-09-21 11:46:00-04:00,266.09,266.09,265.99,265.99
2021-09-21 11:47:00-04:00,266.0,266.04,265.94,265.94
2021-09-21 11:48:00-04:00,265.96,265.99,265.91,265.97
2021-09-21 11:49:00-04:00,265.98,265.98,265.86,265.9
2021-09-21 11:50:00-04:00,265.94,266.02,265.85,265.97
2021-09-21 11:51:00-04:00,265.91,265.94,265.9,265.91
2021-09-21 11:52:00-04:00,265.84,265.9,265.8,265.9
2021-09-21 11:53:00-04:00,265.92,265.92,265.85,265.88
2021-09-21 11:54:00-04:00,265.85,265.91,265.85,265.88
2021-09-21 11:55:00-04:00,265.91,265.95,265.85,265.85
2021-09-21 11:56:00-04:00,265.87,266.01,265.86,265.96
2021-09-21 11:57:00-04:00,265.94,265.98,265.85,265.93
2021-09-21 11:58:00-04:00,265.92,265.92,265.78,265.8
2021-09-21 11:59:00-04:00,265.81,265.86,265.81,265.85
2021-09-21 12:00:00-04:00,265.88,266.09,265.76,266.06
2021-09-21 12:01:00-04:00,266.09,266.24,266.04,266.16
2021-09-21 12:02:00-04:00,266.17,266.32,266.12,266.3
2021-09-21 12:03:00-04:00,266.29,266.39,266.11,266.25
2021-09-21 12:04:00-04:00,266.28,266.28,266.17,266.22
2021-09-21 12:05:00-04:00,266.22,266.29,266.1,266.1
2021-09-21 12:06:00-04:00,266.11,266.14,266.09,266.13
2021-09-21 12:07:00-04:00,266.16,266.23,266.11,266.17
2021-09-21 12:08:00-04:00,266.21,266.4,266.21,266.36
2021-09-21 12:09:00-04:00,266.39,266.42,266.35,266.36
2021-09-21 12:10:00-04:00,266.32,266.4,266.24,266.31
2021-09-21 12:11:00-04:00,266.3,266.35,266.24,266.31
2021-09-21 12:12:00-04:00,266.32,266.32,266.17,266.29
2021-09-21 12:13:00-04:00,266.27,266.39,266.26,266.39
2021-09-21 12:14:00-04:00,266.34,266.44,266.33,266.33
2021-09-21 12:15:00-04:00,266.32,266.38,266.19,266.21
2021-09-21 12:16:00-04:00,266.25,266.25,266.21,266.21
2021-09-21 12:17:00-04:00,266.2,266.23,266.11,266.18
2021-09-21 12:18:00-04:00,266.24,266.24,266.1,266.14
2021-09-21 12:19:00-04:00,266.1,266.23,266.1,266.19
2021-09-21 12:20:00-04:00,266.19,266.26,266.15,266.18
2021-09-21 12:21:00-04:00,266.22,266.34,266.22,266.27
2021-09-21 12:22:00-04:00,266.27,266.27,266.05,266.08
2021-09-21 12:23:00-04:00,266.17,266.25,266.17,266.25
2021-09-21 12:24:00-04:00,266.26,266.26,266.13,266.13
2021-09-21 12:25:00-04:00,266.24,266.31,266.23,266.31
2021-09-21 12:26:00-04:00,266.3,266.3,266.23,266.26
2021-09-21 12:27:00-04:00,266.28,266.28,266.13,266.13
2021-09-21 12:28:00-04:00,266.14,266.18,266.14,266.17
2021-09-21 12:29:00-04:00,266.22,266.25,266.21,266.21
2021-09-21 12:30:00-04:00,266.18,266.18,266.05,266.13
2021-09-21 12:31:00-04:00,266.16,266.17,265.99,265.99
2021-09-21 12:32:00-04:00,266.09,266.09,265.99,266.07
2021-09-21 12:33:00-04:00,266.07,266.08,265.97,266.07
2021-09-21 12:34:00-04:00,266.16,266.3,266.16,266.28
