Datetime,Open,High,Low,Close
2021-08-23 09:30:00-04:00,139.07,139.95,138.99,138.99
2021-08-23 09:35:00-04:00,139.33,140.71,139.31,140.14
2021-08-23 09:40:00-04:00,140.15,140.84,140.15,140.47
2021-08-23 09:45:00-04:00,140.37,140.8,140.29,140.71
2021-08-23 09:50:00-04:00,140.79,141.98,140.78,141.3
2021-08-23 09:55:00-04:00,141.25,141.42,140.65,141.13
2021-08-23 10:00:00-04:00,141.14,141.41,140.61,140.65
2021-08-23 10:05:00-04:00,140.6,141.01,140.5,140.69
2021-08-23 10:10:00-04:00,140.74,141.43,140.74,141.42
2021-08-23 10:15:00-04:00,141.34,141.62,141.01,141.52
2021-08-23 10:20:00-04:00,141.4,141.49,141.02,141.27
2021-08-23 10:25:00-04:00,141.32,141.54,140.67,140.67
2021-08-23 10:30:00-04:00,140.7,140.8,140.26,140.55
2021-08-23 10:35:00-04:00,140.52,140.92,140.52,140.82
2021-08-23 10:40:00-04:00,140.94,140.99,140.46,140.81
2021-08-23 10:45:00-04:00,140.77,140.82,140.46,140.75
2021-08-23 10:50:00-04:00,140.75,141.16,140.68,140.93
2021-08-23 10:55:00-04:00,140.95,141.1,140.5,140.76
2021-08-23 11:00:00-04:00,140.8,140.9,140.6,140.9
2021-08-23 11:05:00-04:00,140.95,140.97,140.69,140.86
2021-08-23 11:10:00-04:00,140.79,140.8,140.61,140.71
2021-08-23 11:15:00-04:00,140.74,140.76,140.58,140.74
2021-08-23 11:20:00-04:00,140.78,140.97,140.74,140.94
2021-08-23 11:25:00-04:00,140.89,141.0,140.66,140.74
2021-08-23 11:30:00-04:00,140.81,140.82,140.53,140.57
2021-08-23 11:35:00-04:00,140.5,140.95,140.5,140.72
2021-08-23 11:40:00-04:00,140.66,141.16,140.65,140.75
2021-08-23 11:45:00-04:00,140.75,140.93,140.49,140.72
2021-08-23 11:50:00-04:00,140.67,140.85,140.43,140.59
2021-08-23 11:55:00-04:00,140.62,140.67,140.38,140.58
2021-08-23 12:00:00-04:00,140.58,140.99,140.56,140.79
2021-08-23 12:05:00-04:00,140.78,140.78,140.55,140.55
2021-08-23 12:10:00-04:00,140.62,140.68,140.45,140.58
2021-08-23 12:15:00-04:00,140.65,140.69,140.51,140.67
2021-08-23 12:20:00-04:00,140.7,141.04,140.7,140.91
2021-08-23 12:25:00-04:00,140.94,141.04,140.88,141.0
2021-08-23 12:30:00-04:00,141.03,141.26,141.0,141.26
2021-08-23 12:35:00-04:00,141.33,141.5,141.28,141.5
2021-08-23 12:40:00-04:00,141.57,141.76,141.49,141.74
2021-08-23 12:45:00-04:00,141.74,141.79,141.58,141.66
2021-08-23 12:50:00-04:00,141.69,141.93,141.69,141.85
2021-08-23 12:55:00-04:00,141.88,141.9,141.63,141.85
2021-08-23 13:00:00-04:00,141.87,141.96,141.85,141.94
2021-08-23 13:05:00-04:00,141.95,141.98,141.76,141.92
2021-08-23 13:10:00-04:00,141.91,141.93,141.77,141.8
2021-08-23 13:15:00-04:00,141.78,141.86,141.52,141.63
2021-08-23 13:20:00-04:00,141.62,141.8,141.62,141.71
2021-08-23 13:25:00-04:00,141.71,141.71,141.42,141.55
2021-08-23 13:30:00-04:00,141.62,141.75,141.56,141.74
2021-08-23 13:35:00-04:00,141.75,141.75,141.4,141.4
2021-08-23 13:40:00-04:00,141.43,141.57,141.36,141.5
2021-08-23 13:45:00-04:00,141.53,141.57,141.41,141.42
2021-08-23 13:50:00-04:00,141.42,141.55,141.36,141.55
2021-08-23 13:55:00-04:00,141.58,141.71,141.58,141.71
2021-08-23 14:00:00-04:00,141.69,141.83,141.69,141.81
2021-08-23 14:05:00-04:00,141.84,141.91,141.73,141.9
2021-08-23 14:10:00-04:00,141.89,141.98,141.85,141.85
2021-08-23 14:15:00-04:00,141.8,141.97,141.73,141.95
2021-08-23 14:20:00-04:00,141.96,142.42,141.93,142.25
2021-08-23 14:25:00-04:00,142.32,142.34,142.17,142.24
2021-08-23 14:30:00-04:00,142.24,142.35,142.17,142.22
2021-08-23 14:35:00-04:00,142.23,142.34,142.2,142.34
2021-08-23 14:40:00-04:00,142.3,142.41,142.13,142.25
2021-08-23 14:45:00-04:00,142.29,142.47,142.23,142.29
2021-08-23 14:50:00-04:00,142.29,142.3,142.04,142.24
2021-08-23 14:55:00-04:00,142.21,142.31,142.1,142.16
2021-08-23 15:00:00-04:00,142.21,142.31,142.13,142.2
2021-08-23 15:05:00-04:00,142.19,142.24,141.99,141.99
2021-08-23 15:10:00-04:00,142.06,142.27,141.95,142.01
2021-08-23 15:15:00-04:00,142.02,142.02,141.81,141.84
2021-08-23 15:20:00-04:00,141.89,142.02,141.84,142.01
2021-08-23 15:25:00-04:00,141.98,142.29,141.95,142.24
2021-08-23 15:30:00-04:00,142.26,142.42,142.22,142.34
2021-08-23 15:35:00-04:00,142.33,142.7,142.33,142.49
2021-08-23 15:40:00-04:00,142.51,142.69,142.44,142.57
2021-08-23 15:45:00-04:00,142.56,142.84,142.49,142.79
2021-08-23 15:50:00-04:00,142.84,142.91,142.59,142.74
2021-08-23 15:55:00-04:00,142.74,142.91,142.68,142.84
