Datetime,Open,High,Low,Close
2021-09-24 09:30:00-04:00,441.48,441.48,441.35,441.4
2021-09-24 09:31:00-04:00,441.62,441.99,441.42,441.9
2021-09-24 09:32:00-04:00,441.89,441.98,441.8,441.85
2021-09-24 09:33:00-04:00,441.85,442.02,441.82,441.99
2021-09-24 09:34:00-04:00,442.0,442.52,441.98,442.47
2021-09-24 09:35:00-04:00,442.46,442.63,442.3,442.44
2021-09-24 09:36:00-04:00,442.36,442.52,442.3,442.36
2021-09-24 09:37:00-04:00,442.36,442.71,442.36,442.68
2021-09-24 09:38:00-04:00,442.69,442.76,442.58,442.76
2021-09-24 09:39:00-04:00,442.76,442.78,442.47,442.56
2021-09-24 09:40:00-04:00,442.52,442.79,442.52,442.79
2021-09-24 09:41:00-04:00,442.79,443.08,442.78,443.08
2021-09-24 09:42:00-04:00,443.08,443.17,442.94,442.94
2021-09-24 09:43:00-04:00,442.94,443.11,442.94,443.05
2021-09-24 09:44:00-04:00,443.05,443.13,442.95,443.0
2021-09-24 09:45:00-04:00,443.01,443.08,442.54,442.67
2021-09-24 09:46:00-04:00,442.68,442.78,442.44,442.45
2021-09-24 09:47:00-04:00,442.48,442.61,442.21,442.26
2021-09-24 09:48:00-04:00,442.27,442.3,442.02,442.03
2021-09-24 09:49:00-04:00,442.02,442.16,441.86,442.06
2021-09-24 09:50:00-04:00,442.06,442.32,442.05,442.29
2021-09-24 09:51:00-04:00,442.29,442.59,442.24,442.42
2021-09-24 09:52:00-04:00,442.43,442.84,442.4,442.81
2021-09-24 09:53:00-04:00,442.8,442.89,442.63,442.63
2021-09-24 09:54:00-04:00,442.63,442.79,442.48,442.66
2021-09-24 09:55:00-04:00,442.65,442.72,442.57,442.69
2021-09-24 09:56:00-04:00,442.69,442.86,442.64,442.85
2021-09-24 09:57:00-04:00,442.86,442.95,442.79,442.81
2021-09-24 09:58:00-04:00,442.82,443.27,442.82,443.26
2021-09-24 09:59:00-04:00,443.24,443.64,443.22,443.62
2021-09-24 10:00:00-04:00,443.63,443.89,443.61,443.77
2021-09-24 10:01:00-04:00,443.78,443.86,443.59,443.65
2021-09-24 10:02:00-04:00,443.65,443.91,443.57,443.77
2021-09-24 10:03:00-04:00,443.77,443.85,443.7,443.78
2021-09-24 10:04:00-04:00,443.79,443.89,443.79,443.79
2021-09-24 10:05:00-04:00,443.81,443.86,443.56,443.58
2021-09-24 10:06:00-04:00,443.48,443.48,443.48,443.48
2021-09-24 10:07:00-04:00,443.52,443.6,443.39,443.44
2021-09-24 10:08:00-04:00,443.44,443.63,443.42,443.53
2021-09-24 10:09:00-04:00,443.54,443.64,443.35,443.44
2021-09-24 10:10:00-04:00,443.43,443.49,443.16,443.17
2021-09-24 10:11:00-04:00,443.16,443.31,443.14,443.24
2021-09-24 10:12:00-04:00,443.24,443.28,442.99,443.02
2021-09-24 10:13:00-04:00,443.01,443.12,442.92,442.97
2021-09-24 10:14:00-04:00,442.97,443.23,442.94,443.07
2021-09-24 10:15:00-04:00,443.06,443.4,442.97,443.39
2021-09-24 10:16:00-04:00,443.38,443.48,443.17,443.22
2021-09-24 10:17:00-04:00,443.22,443.23,442.78,442.99
2021-09-24 10:18:00-04:00,442.99,443.2,442.97,443.12
2021-09-24 10:19:00-04:00,443.16,443.2,443.05,443.16
