Datetime,Open,High,Low,Close
2021-09-09 09:30:00-04:00,146.03,146.12,145.18,145.96
2021-09-09 09:35:00-04:00,146.21,147.11,146.21,146.69
2021-09-09 09:40:00-04:00,146.73,147.38,146.73,147.1
2021-09-09 09:45:00-04:00,147.15,147.25,146.21,146.21
2021-09-09 09:50:00-04:00,146.12,146.31,145.49,146.3
2021-09-09 09:55:00-04:00,146.44,147.3,146.41,147.27
2021-09-09 10:00:00-04:00,147.28,147.69,147.16,147.36
2021-09-09 10:05:00-04:00,147.44,147.9,147.44,147.79
2021-09-09 10:10:00-04:00,147.73,148.22,147.48,148.22
2021-09-09 10:15:00-04:00,148.01,148.53,147.91,148.46
2021-09-09 10:20:00-04:00,148.51,148.83,148.34,148.75
2021-09-09 10:25:00-04:00,148.77,148.89,148.59,148.59
2021-09-09 10:30:00-04:00,148.58,148.77,148.35,148.77
2021-09-09 10:35:00-04:00,148.8,148.89,148.53,148.8
2021-09-09 10:40:00-04:00,148.77,149.0,148.6,148.96
2021-09-09 10:45:00-04:00,148.99,149.38,148.76,148.79
2021-09-09 10:50:00-04:00,148.71,149.29,148.66,149.17
2021-09-09 10:55:00-04:00,149.16,149.61,148.91,149.03
2021-09-09 11:00:00-04:00,149.0,149.39,148.77,149.33
2021-09-09 11:05:00-04:00,149.38,149.56,149.23,149.3
2021-09-09 11:10:00-04:00,149.27,149.29,148.7,148.74
2021-09-09 11:15:00-04:00,148.71,148.93,148.41,148.51
2021-09-09 11:20:00-04:00,148.47,148.47,147.94,148.17
2021-09-09 11:25:00-04:00,148.17,148.23,147.97,148.21
2021-09-09 11:30:00-04:00,148.22,148.39,147.79,147.8
2021-09-09 11:35:00-04:00,147.84,147.84,147.54,147.65
2021-09-09 11:40:00-04:00,147.77,148.05,147.75,148.02
2021-09-09 11:45:00-04:00,148.05,148.05,147.66,147.79
2021-09-09 11:50:00-04:00,147.79,147.94,147.72,147.8
2021-09-09 11:55:00-04:00,147.84,148.14,147.77,148.14
2021-09-09 12:00:00-04:00,148.23,148.47,147.92,148.2
2021-09-09 12:05:00-04:00,148.15,148.16,147.89,147.96
2021-09-09 12:10:00-04:00,147.95,148.03,147.79,147.79
2021-09-09 12:15:00-04:00,147.79,147.91,147.6,147.88
2021-09-09 12:20:00-04:00,147.93,148.04,147.83,147.95
2021-09-09 12:25:00-04:00,147.96,148.07,147.9,148.02
2021-09-09 12:30:00-04:00,148.08,148.14,147.88,147.99
2021-09-09 12:35:00-04:00,148.04,148.27,148.04,148.14
2021-09-09 12:40:00-04:00,148.1,148.24,148.09,148.17
2021-09-09 12:45:00-04:00,148.15,148.31,148.1,148.24
2021-09-09 12:50:00-04:00,148.26,148.37,148.23,148.23
2021-09-09 12:55:00-04:00,148.18,148.2,148.06,148.15
2021-09-09 13:00:00-04:00,148.12,148.32,148.04,148.32
2021-09-09 13:05:00-04:00,148.29,148.33,148.19,148.24
2021-09-09 13:10:00-04:00,148.23,148.33,148.21,148.33
2021-09-09 13:15:00-04:00,148.37,148.49,148.04,148.09
2021-09-09 13:20:00-04:00,148.05,148.05,147.12,147.21
2021-09-09 13:25:00-04:00,147.22,147.48,147.06,147.48
2021-09-09 13:30:00-04:00,147.44,147.44,146.83,146.98
2021-09-09 13:35:00-04:00,146.9,146.92,146.41,146.42
2021-09-09 13:40:00-04:00,146.41,146.78,146.41,146.76
2021-09-09 13:45:00-04:00,146.77,146.87,146.75,146.87
2021-09-09 13:50:00-04:00,146.84,146.93,146.78,146.92
2021-09-09 13:55:00-04:00,146.9,146.95,146.8,146.88
2021-09-09 14:00:00-04:00,146.79,146.89,146.17,146.18
2021-09-09 14:05:00-04:00,146.22,146.66,146.19,146.6
2021-09-09 14:10:00-04:00,146.6,146.72,146.53,146.7
2021-09-09 14:15:00-04:00,146.69,146.73,146.65,146.71
2021-09-09 14:20:00-04:00,146.65,146.65,146.28,146.42
2021-09-09 14:25:00-04:00,146.45,146.61,146.41,146.46
2021-09-09 14:30:00-04:00,146.42,146.49,146.36,146.44
2021-09-09 14:35:00-04:00,146.38,146.45,146.33,146.34
2021-09-09 14:40:00-04:00,146.34,146.34,146.06,146.13
2021-09-09 14:45:00-04:00,146.14,146.43,146.09,146.4
2021-09-09 14:50:00-04:00,146.43,146.53,146.3,146.41
2021-09-09 14:55:00-04:00,146.27,146.28,146.03,146.03
2021-09-09 15:00:00-04:00,146.05,146.45,146.05,146.39
2021-09-09 15:05:00-04:00,146.41,146.63,146.33,146.33
2021-09-09 15:10:00-04:00,146.35,146.36,146.13,146.18
2021-09-09 15:15:00-04:00,146.18,146.21,146.13,146.18
2021-09-09 15:20:00-04:00,146.2,146.26,145.96,146.02
2021-09-09 15:25:00-04:00,146.02,146.41,145.96,146.31
2021-09-09 15:30:00-04:00,146.26,146.53,146.25,146.53
2021-09-09 15:35:00-04:00,146.54,146.95,146.46,146.89
2021-09-09 15:40:00-04:00,146.9,147.09,146.85,147.01
2021-09-09 15:45:00-04:00,147.01,147.05,146.74,146.77
2021-09-09 15:50:00-04:00,146.76,147.0,146.71,146.91
2021-09-09 15:55:00-04:00,146.88,146.91,146.72,146.73
