Datetime,Open,High,Low,Close
2021-08-03 09:30:00-04:00,349.09,349.41,348.76,348.96
2021-08-03 09:35:00-04:00,349.02,349.08,348.47,348.56
2021-08-03 09:40:00-04:00,348.55,348.55,347.94,348.04
2021-08-03 09:45:00-04:00,348.04,348.05,347.51,347.52
2021-08-03 09:50:00-04:00,347.5,347.81,347.3,347.4
2021-08-03 09:55:00-04:00,347.33,347.5,347.11,347.26
2021-08-03 10:00:00-04:00,347.21,347.86,347.21,347.58
2021-08-03 10:05:00-04:00,347.59,347.81,347.46,347.62
2021-08-03 10:10:00-04:00,347.6,347.71,347.41,347.6
2021-08-03 10:15:00-04:00,347.61,348.57,347.5,348.52
2021-08-03 10:20:00-04:00,348.5,348.86,348.34,348.77
2021-08-03 10:25:00-04:00,348.77,348.91,348.66,348.81
2021-08-03 10:30:00-04:00,348.85,348.96,348.48,348.51
2021-08-03 10:35:00-04:00,348.53,348.83,348.4,348.73
2021-08-03 10:40:00-04:00,348.71,348.99,348.67,348.87
2021-08-03 10:45:00-04:00,348.91,349.13,348.69,349.11
2021-08-03 10:50:00-04:00,349.15,349.27,348.97,348.97
2021-08-03 10:55:00-04:00,348.99,349.06,348.63,348.64
2021-08-03 11:00:00-04:00,348.69,348.91,348.63,348.75
2021-08-03 11:05:00-04:00,348.78,349.18,348.67,349.0
2021-08-03 11:10:00-04:00,348.96,349.25,348.88,349.16
2021-08-03 11:15:00-04:00,349.13,349.16,348.86,348.89
2021-08-03 11:20:00-04:00,348.87,349.01,348.77,348.97
2021-08-03 11:25:00-04:00,348.99,349.33,348.92,349.32
2021-08-03 11:30:00-04:00,349.34,349.62,349.32,349.56
2021-08-03 11:35:00-04:00,349.54,349.68,349.5,349.62
2021-08-03 11:40:00-04:00,349.62,350.56,349.6,350.41
2021-08-03 11:45:00-04:00,350.41,350.44,350.14,350.15
2021-08-03 11:50:00-04:00,350.16,350.31,350.09,350.15
2021-08-03 11:55:00-04:00,350.18,350.28,350.06,350.19
2021-08-03 12:00:00-04:00,350.22,350.25,350.05,350.1
2021-08-03 12:05:00-04:00,350.1,350.14,349.99,350.01
2021-08-03 12:10:00-04:00,350.02,350.04,349.94,349.95
2021-08-03 12:15:00-04:00,349.97,350.03,349.73,349.73
2021-08-03 12:20:00-04:00,349.78,349.83,349.69,349.77
2021-08-03 12:25:00-04:00,349.73,349.88,349.71,349.85
2021-08-03 12:30:00-04:00,349.84,349.9,349.7,349.88
2021-08-03 12:35:00-04:00,349.9,349.99,349.85,349.98
2021-08-03 12:40:00-04:00,349.98,350.15,349.98,350.11
2021-08-03 12:45:00-04:00,350.11,350.13,350.01,350.03
2021-08-03 12:50:00-04:00,350.05,350.07,349.97,350.01
2021-08-03 12:55:00-04:00,350.02,350.06,349.97,350.01
2021-08-03 13:00:00-04:00,350.03,350.28,350.03,350.15
2021-08-03 13:05:00-04:00,350.16,350.3,350.16,350.28
2021-08-03 13:10:00-04:00,350.29,350.33,350.2,350.32
2021-08-03 13:15:00-04:00,350.33,350.36,350.27,350.32
2021-08-03 13:20:00-04:00,350.34,350.39,350.28,350.36
2021-08-03 13:25:00-04:00,350.33,350.43,350.3,350.41
2021-08-03 13:30:00-04:00,350.41,350.52,350.34,350.47
2021-08-03 13:35:00-04:00,350.46,350.46,350.32,350.35
2021-08-03 13:40:00-04:00,350.36,350.42,350.32,350.34
2021-08-03 13:45:00-04:00,350.35,350.44,350.3,350.4
2021-08-03 13:50:00-04:00,350.4,350.49,350.38,350.43
2021-08-03 13:55:00-04:00,350.45,350.48,350.42,350.45
2021-08-03 14:00:00-04:00,350.46,350.54,350.32,350.45
2021-08-03 14:05:00-04:00,350.42,350.57,350.38,350.54
2021-08-03 14:10:00-04:00,350.56,350.75,350.54,350.59
2021-08-03 14:15:00-04:00,350.59,350.69,350.55,350.62
2021-08-03 14:20:00-04:00,350.62,350.69,350.57,350.57
2021-08-03 14:25:00-04:00,350.57,350.67,350.56,350.61
2021-08-03 14:30:00-04:00,350.58,350.75,350.56,350.65
2021-08-03 14:35:00-04:00,350.65,350.65,350.55,350.62
2021-08-03 14:40:00-04:00,350.63,350.67,350.61,350.61
2021-08-03 14:45:00-04:00,350.64,350.64,350.43,350.44
2021-08-03 14:50:00-04:00,350.47,350.53,350.44,350.51
2021-08-03 14:55:00-04:00,350.51,350.62,350.51,350.58
2021-08-03 15:00:00-04:00,350.61,350.73,350.61,350.71
2021-08-03 15:05:00-04:00,350.7,350.93,350.69,350.82
2021-08-03 15:10:00-04:00,350.82,350.86,350.71,350.8
2021-08-03 15:15:00-04:00,350.81,350.96,350.81,350.9
2021-08-03 15:20:00-04:00,350.92,351.02,350.85,351.0
2021-08-03 15:25:00-04:00,351.01,351.04,350.94,351.0
2021-08-03 15:30:00-04:00,350.98,351.08,350.93,351.02
2021-08-03 15:35:00-04:00,351.0,351.15,350.97,350.98
2021-08-03 15:40:00-04:00,350.98,351.1,350.88,350.9
2021-08-03 15:45:00-04:00,350.89,351.01,350.83,350.94
2021-08-03 15:50:00-04:00,350.92,351.11,350.8,350.99
2021-08-03 15:55:00-04:00,350.99,351.19,350.94,351.12
