Datetime,Open,High,Low,Close
2021-09-21 09:30:00-04:00,436.53,436.75,435.86,435.96
2021-09-21 09:31:00-04:00,435.95,435.98,435.56,435.65
2021-09-21 09:32:00-04:00,435.66,436.06,435.54,435.73
2021-09-21 09:33:00-04:00,435.71,435.87,435.5,435.52
2021-09-21 09:34:00-04:00,435.53,435.9,435.51,435.82
2021-09-21 09:35:00-04:00,435.82,436.39,435.76,436.19
2021-09-21 09:36:00-04:00,436.18,436.41,436.12,436.19
2021-09-21 09:37:00-04:00,436.2,436.47,436.1,436.35
2021-09-21 09:38:00-04:00,436.34,437.0,436.28,436.9
2021-09-21 09:39:00-04:00,436.92,436.99,436.61,436.62
2021-09-21 09:40:00-04:00,436.65,436.8,436.26,436.29
2021-09-21 09:41:00-04:00,436.28,436.33,436.0,436.1
2021-09-21 09:42:00-04:00,436.06,436.44,436.03,436.44
2021-09-21 09:43:00-04:00,436.44,436.53,436.03,436.16
2021-09-21 09:44:00-04:00,436.16,436.66,436.1,436.65
2021-09-21 09:45:00-04:00,436.65,437.4,436.63,437.28
2021-09-21 09:46:00-04:00,437.29,437.37,437.08,437.16
2021-09-21 09:47:00-04:00,437.15,437.63,437.13,437.49
2021-09-21 09:48:00-04:00,437.5,437.91,437.5,437.78
2021-09-21 09:49:00-04:00,437.76,437.84,437.67,437.74
2021-09-21 09:50:00-04:00,437.73,437.83,437.33,437.45
2021-09-21 09:51:00-04:00,437.46,437.57,437.18,437.38
2021-09-21 09:52:00-04:00,437.41,437.67,437.41,437.6
2021-09-21 09:53:00-04:00,437.61,437.61,437.2,437.32
2021-09-21 09:54:00-04:00,437.32,437.33,436.96,436.98
2021-09-21 09:55:00-04:00,436.99,437.31,436.98,437.24
2021-09-21 09:56:00-04:00,437.24,437.41,436.98,436.98
2021-09-21 09:57:00-04:00,436.98,437.0,436.35,436.42
2021-09-21 09:58:00-04:00,436.43,436.53,436.09,436.33
2021-09-21 09:59:00-04:00,436.33,436.52,436.13,436.39
2021-09-21 10:00:00-04:00,436.39,436.74,436.25,436.3
2021-09-21 10:01:00-04:00,436.3,436.37,436.07,436.08
2021-09-21 10:02:00-04:00,436.08,436.42,436.05,436.27
2021-09-21 10:03:00-04:00,436.28,436.37,436.08,436.09
2021-09-21 10:04:00-04:00,436.11,436.47,436.1,436.42
2021-09-21 10:05:00-04:00,436.42,436.62,436.0,436.13
2021-09-21 10:06:00-04:00,436.14,436.17,435.45,435.46
2021-09-21 10:07:00-04:00,435.47,435.77,435.45,435.71
2021-09-21 10:08:00-04:00,435.7,435.82,435.28,435.39
2021-09-21 10:09:00-04:00,435.38,435.39,434.81,434.82
2021-09-21 10:10:00-04:00,434.82,435.24,434.81,435.18
2021-09-21 10:11:00-04:00,435.19,435.2,434.8,434.85
2021-09-21 10:12:00-04:00,434.85,435.03,434.57,434.7
2021-09-21 10:13:00-04:00,434.69,434.83,434.55,434.67
2021-09-21 10:14:00-04:00,434.69,435.27,434.65,435.18
2021-09-21 10:15:00-04:00,435.18,435.7,435.12,435.44
2021-09-21 10:16:00-04:00,435.45,435.48,435.15,435.15
2021-09-21 10:17:00-04:00,435.14,435.18,434.9,435.05
2021-09-21 10:18:00-04:00,435.06,435.19,434.92,435.07
2021-09-21 10:19:00-04:00,435.08,435.46,434.96,435.44
2021-09-21 10:20:00-04:00,435.45,435.6,435.02,435.13
2021-09-21 10:21:00-04:00,435.15,435.27,435.02,435.08
2021-09-21 10:22:00-04:00,435.11,435.17,434.88,434.95
2021-09-21 10:23:00-04:00,434.97,434.98,434.56,434.58
2021-09-21 10:24:00-04:00,434.58,434.83,434.58,434.7
2021-09-21 10:25:00-04:00,434.7,434.87,434.62,434.73
