Datetime,Open,High,Low,Close
2021-09-01 09:30:00-04:00,19.48,19.48,19.14,19.35
2021-09-01 09:35:00-04:00,19.36,19.58,19.36,19.58
2021-09-01 09:40:00-04:00,19.57,19.62,19.55,19.55
2021-09-01 09:45:00-04:00,19.56,19.58,19.47,19.53
2021-09-01 09:50:00-04:00,19.53,19.57,19.48,19.48
2021-09-01 09:55:00-04:00,19.48,19.56,19.44,19.45
2021-09-01 10:00:00-04:00,19.43,19.49,19.3,19.45
2021-09-01 10:05:00-04:00,19.44,19.45,19.36,19.36
2021-09-01 10:10:00-04:00,19.36,19.36,19.29,19.36
2021-09-01 10:15:00-04:00,19.35,19.43,19.34,19.41
2021-09-01 10:20:00-04:00,19.41,19.45,19.4,19.41
2021-09-01 10:25:00-04:00,19.47,19.58,19.47,19.58
2021-09-01 10:30:00-04:00,19.57,19.59,19.48,19.49
2021-09-01 10:35:00-04:00,19.47,19.49,19.32,19.32
2021-09-01 10:40:00-04:00,19.32,19.34,19.32,19.33
2021-09-01 10:45:00-04:00,19.32,19.33,19.3,19.32
2021-09-01 10:50:00-04:00,19.32,19.37,19.29,19.37
2021-09-01 10:55:00-04:00,19.37,19.38,19.36,19.38
2021-09-01 11:00:00-04:00,19.38,19.44,19.37,19.44
2021-09-01 11:05:00-04:00,19.43,19.46,19.35,19.35
2021-09-01 11:15:00-04:00,19.31,19.33,19.28,19.31
2021-09-01 11:30:00-04:00,19.35,19.36,19.3,19.3
2021-09-01 11:35:00-04:00,19.29,19.32,19.25,19.26
2021-09-01 11:40:00-04:00,19.26,19.26,19.16,19.19
2021-09-01 11:45:00-04:00,19.19,19.23,19.18,19.18
2021-09-01 11:50:00-04:00,19.19,19.19,19.18,19.18
2021-09-01 11:55:00-04:00,19.18,19.18,19.1,19.15
2021-09-01 12:00:00-04:00,19.15,19.15,19.11,19.12
2021-09-01 12:05:00-04:00,19.12,19.17,19.12,19.17
2021-09-01 12:10:00-04:00,19.17,19.19,19.17,19.18
2021-09-01 12:15:00-04:00,19.18,19.22,19.18,19.22
2021-09-01 12:20:00-04:00,19.22,19.39,19.22,19.39
2021-09-01 12:25:00-04:00,19.4,19.44,19.36,19.43
2021-09-01 12:30:00-04:00,19.43,19.46,19.43,19.44
2021-09-01 12:35:00-04:00,19.44,19.47,19.44,19.46
2021-09-01 12:40:00-04:00,19.41,19.42,19.4,19.42
2021-09-01 12:45:00-04:00,19.41,19.41,19.27,19.27
2021-09-01 12:50:00-04:00,19.28,19.28,19.2,19.22
2021-09-01 12:55:00-04:00,19.22,19.24,19.21,19.21
2021-09-01 13:00:00-04:00,19.22,19.22,19.16,19.16
2021-09-01 13:05:00-04:00,19.15,19.15,19.1,19.1
2021-09-01 13:10:00-04:00,19.13,19.17,19.13,19.16
2021-09-01 13:15:00-04:00,19.16,19.16,19.13,19.13
2021-09-01 13:20:00-04:00,19.13,19.15,19.12,19.14
2021-09-01 13:25:00-04:00,19.14,19.23,19.14,19.22
2021-09-01 13:30:00-04:00,19.23,19.26,19.23,19.26
2021-09-01 13:35:00-04:00,19.26,19.27,19.26,19.27
2021-09-01 13:40:00-04:00,19.27,19.32,19.27,19.32
2021-09-01 13:45:00-04:00,19.32,19.35,19.31,19.35
2021-09-01 13:50:00-04:00,19.35,19.4,19.33,19.4
2021-09-01 13:55:00-04:00,19.4,19.4,19.34,19.34
2021-09-01 14:00:00-04:00,19.34,19.36,19.32,19.36
2021-09-01 14:05:00-04:00,19.36,19.41,19.36,19.37
2021-09-01 14:10:00-04:00,19.37,19.37,19.35,19.35
2021-09-01 14:15:00-04:00,19.35,19.46,19.33,19.46
2021-09-01 14:25:00-04:00,19.46,19.51,19.46,19.51
2021-09-01 14:30:00-04:00,19.51,19.61,19.48,19.61
2021-09-01 14:35:00-04:00,19.63,19.76,19.63,19.73
2021-09-01 14:40:00-04:00,19.73,19.73,19.55,19.7
2021-09-01 14:45:00-04:00,19.7,19.76,19.63,19.76
2021-09-01 14:50:00-04:00,19.79,19.83,19.79,19.79
2021-09-01 14:55:00-04:00,19.78,19.84,19.77,19.84
2021-09-01 15:00:00-04:00,19.82,19.86,19.8,19.85
2021-09-01 15:05:00-04:00,19.86,19.97,19.83,19.96
2021-09-01 15:10:00-04:00,19.95,19.99,19.81,19.81
2021-09-01 15:15:00-04:00,19.81,19.81,19.54,19.54
2021-09-01 15:20:00-04:00,19.63,19.63,19.56,19.57
2021-09-01 15:25:00-04:00,19.57,19.64,19.57,19.63
2021-09-01 15:30:00-04:00,19.64,19.69,19.62,19.68
2021-09-01 15:35:00-04:00,19.72,19.84,19.67,19.84
2021-09-01 15:40:00-04:00,19.84,20.04,19.81,20.03
2021-09-01 15:45:00-04:00,20.08,20.1,19.9,19.94
2021-09-01 15:50:00-04:00,19.92,20.0,19.88,20.0
2021-09-01 15:55:00-04:00,20.01,20.07,19.98,20.05
